3	28.488	26.6346	6.7818	38.0956	1
3	28.5884	26.2455	6.3362	38.8299	1
3	28.2928	25.8549	6.2753	39.577	1
3	27.594	26.1984	5.9939	40.2137	1
3	28.862	26.2527	5.9363	38.949	1
3	30.5496	26.5956	5.7554	37.0994	1
3	30.88	26.4927	5.5967	37.0306	1
3	30.4296	26.2485	4.9416	38.3803	1
3	30.1728	25.5684	4.4948	39.764	1
3	30.51	25.7592	4.6567	39.0741	1
3	30.0768	25.6494	4.4163	39.8575	1
3	29.4584	24.6525	3.9554	41.9337	1
3	29.2276	24.2508	3.5163	43.0053	1
3	30.1744	24.729	3.0235	42.0731	1
3	30.1484	23.5914	3.5837	42.6765	1
3	29.3276	23.4843	3.2498	43.9383	1
3	29.888	23.6742	2.9896	43.4482	1
3	29.0776	23.2722	2.5419	45.1083	1
3	29.4428	24.3426	2.4128	43.8018	1
3	29.792	24.2316	2.4835	43.4929	1
3	29.5732	22.9428	1.7437	45.7403	1
3	29.9484	24.0093	2.3092	43.7331	1
3	30.1376	24.4773	2.795	42.5901	1
3	30.7116	25.3824	2.9771	40.9289	1
3	29.5336	24.6762	3.1346	42.6556	1
3	29.5276	24.7068	3.2094	42.5562	1
3	26.73898	26.32012	3.1744	43.7665	1
3	27.48258	26.22355	3.520185	42.773685	1
3	27.20718	26.754	3.37982	42.659	1
3	28.7112	24.5145	3.9486	42.8257	1
3	29.6812	24.9864	3.9529	41.3795	1
3	29.2612	25.1571	3.4604	42.1213	1
3	29.8204	24.7365	3.1245	42.3186	1
3	29.6008	25.3461	2.9418	42.1113	1
3	29.5772	26.5389	3.2999	40.584	1
3	29.158	25.8165	3.6466	41.3789	1
3	28.7492	26.4126	3.2113	41.6269	1
3	28.346	26.9997	3.1684	41.4859	1
3	28.1396	27.2862	3.0708	41.5034	1
3	26.9424	27.5826	3.024	42.451	1
3	26.1368	27.4446	2.5721	43.8465	1
3	26.3212	26.718	2.6407	44.3201	1
3	26.9204	26.1303	2.8672	44.0821	1
3	26.7472	25.8267	3.5342	43.8919	1
3	26.3728	25.3728	3.783	44.4714	1
3	26.9776	25.5057	3.9958	43.5209	1
3	26.9924	25.3365	4.0607	43.6104	1
3	25.8292	24.4335	4.0218	45.7155	1
3	24.266	24.2643	4.3046	47.1651	1
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	2
3	27.4704	19.7877	4.6684	48.0735	1
3	28.0532	20.5719	5.4331	45.9418	1
3	27.8608	20.0334	5.2176	46.8882	1
3	26.698	20.3724	5.5689	47.3607	1
3	26.7124	20.7099	5.6836	46.8941	1
3	26.912	20.6028	5.5933	46.8919	1
3	31.47375	21.2165	6.55046	40.75929	1
3	30.1683	21.42834	7.19378	41.20958	1
3	26.964	19.4616	6.0295	47.5449	1
3	27.2056	19.6509	6.2371	46.9064	1
3	26.292	20.1345	6.2405	47.333	1
3	26.7608	20.1771	6.2306	46.8315	1
3	27.2252	19.7796	6.3657	46.6295	1
3	27.6796	19.3731	6.3435	46.6038	1
3	27.1484	18.8223	6.2543	47.775	1
3	27.9816	19.1466	5.5548	47.317	1
3	27.4536	19.3164	5.397	47.833	1
3	27.5152	18.3117	5.3557	48.8174	1
3	26.8402	28.57392	4.893425	39.692455	1
1	21.58	31.3641	4.01585	43.04005	1
1	15.0052	35.69462	2.9954	46.30478	1
1	15.7518	43.0205	3.0917	38.136	1
1	15.3274	42.771	2.9114	38.9902	1
1	18.61884	37.48422	3.758015	40.138925	1
3	23.1485	34.48308	5.0416	37.32682	1
3	24.3542	25.73276	5.09853	44.81451	1
3	26.8044	22.3395	6.3649	44.4912	1
3	26.8384	22.5129	6.5078	44.1409	1
3	27.838	21.9489	6.5459	43.6672	1
3	28.8256	21.0921	6.7548	43.3275	1
3	28.8264	21.5598	6.3757	43.2381	1
3	28.6188	22.0302	5.8095	43.5415	1
3	29.3768	22.6431	5.8009	42.1792	1
3	30.1296	22.9626	5.4857	41.4221	1
3	30.0928	23.4318	5.0726	41.4028	1
3	30.0552	23.0163	5.0898	41.8387	1
3	31.396	23.3391	5.856	39.4089	1
3	31.7564	23.0781	5.7583	39.4072	1
3	30.7408	23.5527	6.3476	39.3589	1
3	30.7128	23.886	6.8587	38.5425	1
3	30.6928	24.075	6.5771	38.6551	1
3	29.8896	23.6715	7.045	39.3939	1
3	30.0704	23.2644	6.824	39.8412	1
3	29.8564	23.2854	6.994	39.8642	1
3	29.45	23.3118	6.7698	40.4684	1
3	29.0516	23.6334	7.2474	40.0676	1
3	30.2256	23.5212	6.899	39.3542	1
3	29.2432	24.1446	6.5298	40.0824	1
3	29.234	24.4761	7.5273	38.7626	1
3	30.198	23.4894	7.922	38.3906	1
3	31.72906	28.66315	8.062545	31.545245	1
3	29.5432	23.7141	7.5344	39.2083	1
3	30.8616	24.9252	7.1291	37.0841	1
3	31.9784	25.5555	6.7956	35.6705	1
3	31.5256	25.8951	6.7481	35.8312	1
3	32.06	26.3829	7.2336	34.3235	1
3	31.9984	26.2863	7.1255	34.5898	1
3	32.5304	26.7729	7.1682	33.5285	1
3	32.2756	26.8251	6.7394	34.1599	1
3	32.0228	26.2899	6.7062	34.9811	1
3	33.342	26.9427	6.685	33.0303	1
3	32.9004	26.2785	6.8999	33.9212	1
3	32.2464	26.349	6.2036	35.201	1
3	32.9592	26.4276	6.2692	34.344	1
3	32.696	26.0676	6.1516	35.0848	1
3	32.2324	26.4408	6.2169	35.1099	1
3	31.384	26.5251	6.3465	35.7444	1
3	30.5436	25.7175	6.592	37.1469	1
3	30.6764	25.6359	6.3521	37.3356	1
3	31.7928	25.4037	6.3647	36.4388	1
3	32.1216	25.0158	5.9115	36.9511	1
3	32.2508	25.2177	5.5984	36.9331	1
3	31.0104	24.9792	5.6375	38.3729	1
3	30.1556	25.6113	5.6	38.6331	1
3	28.7	25.8033	5.8836	39.6131	1
3	28.0288	25.8489	5.9649	40.1574	1
3	27.1596	26.9265	5.8504	40.0635	1
3	27.0648	26.3751	5.4938	41.0663	1
3	25.8076	25.9776	5.895	42.3198	1
3	26.518	25.731	5.2852	42.4658	1
3	28.2168	26.6568	5.829	39.2974	1
3	28.5504	26.262	5.2036	39.984	1
3	28.4964	25.5648	4.7837	41.1551	1
3	29.036	25.7463	4.761	40.4567	1
3	28.4008	25.7841	4.482	41.3331	1
3	28.3636	26.4147	4.2324	40.9893	1
3	28.334	26.7564	3.411	41.4986	1
3	28.2988	25.6227	2.872	43.2065	1
3	29.4452	25.2159	3.0133	42.3256	1
3	28.6464	23.6307	3.4257	44.2972	1
3	28.2496	23.3613	2.8752	45.5139	1
3	30.3964	22.9527	2.8283	43.8226	1
3	30.5776	22.8339	2.8994	43.6891	1
3	29.7844	23.1615	2.7846	44.2695	1
